analysis_id	matrix_id	plot_name	locality_desc	lat	lon	elev_mean	plot_age	plot_agestdev	num_taxa
36994	29255	WDC66A	West Doubtful Canyon: Peloncillo Mountains	32.299	-109.099	1343 m	1194	35	16
36995	29256	WDC9A	West Doubtful Canyon: Peloncillo Mountains	32.310	-109.096	1402 m	2530	40	18
36996	29257	WDC9B	West Doubtful Canyon: Peloncillo Mountains	32.310	-109.096	1402 m	1130	30	12
36997	29258	WDC9C	West Doubtful Canyon: Peloncillo Mountains	32.310	-109.096	1402 m	2540	50	21
36998	29259	WDC9D	West Doubtful Canyon: Peloncillo Mountains	32.310	-109.096	1402 m	1140	35	18
36999	29260	WDCC91A	West Doubtful Canyon Camp: Peloncillo Mountains	32.316	-109.081	1390 m	3020	35	17
37000	29261	WDCC91B	West Doubtful Canyon Camp: Peloncillo Mountains	32.316	-109.081	1390 m	150	30	20
37001	29262	WDCC91C	West Doubtful Canyon Camp: Peloncillo Mountains	32.316	-109.081	1390 m	11230	55	10
37002	29263	ICC3D	Icicle Cave: Pequop Mountains	41.092	-114.569	2200 m	5340	50	5
37003	29264	PQC	Pequop Cave: Pequop Mountains	41.064	-114.565	2050 m	2660	80	5
37004	29265	PP1A	Picacho Peak-AZ: Picacho Mountains	32.633	-111.400	655 m	13170	200	34
37005	29266	PP1B	Picacho Peak-AZ: Picacho Mountains	32.633	-111.400	655 m	11100	300	37
37006	29267	PP1D	Picacho Peak-AZ: Picacho Mountains	32.633	-111.400	655 m	10280	140	21
37007	29268	PP1E	Picacho Peak-AZ: Picacho Mountains	32.633	-111.400	655 m	9420	230	26
37008	29269	PCPK10	Picacho Peak: Picacho Peak	32.933	-114.633	275 m	8330	120	10
37009	29270	PCPK11	Picacho Peak: Picacho Peak	32.933	-114.633	274 m	630	140	10
37010	29271	PCPK16	Picacho Peak: Picacho Peak	32.933	-114.633	245 m	10240	220	14
37011	29272	PCPK17A	Picacho Peak: Picacho Peak	32.933	-114.633	285 m	7350	90	7
37012	29273	PCPK17B	Picacho Peak: Picacho Peak	32.933	-114.633	285 m	10420	110	17
37013	29274	PCPK17D2	Picacho Peak: Picacho Peak	32.950	-114.633	285 m	12390	340	12
37014	29275	PCPK18	Picacho Peak: Picacho Peak	32.933	-114.633	250 m	4800	80	5
37015	29276	PCPK21	Picacho Peak: Picacho Peak	32.933	-114.633	290 m	4970	80	9
37016	29277	PCPK22	Picacho Peak: Picacho Peak	32.933	-114.633	300 m	8990	110	8
37017	29278	PCPK23B	Picacho Peak: Picacho Peak	32.933	-114.633	280 m	10540	250	14
37018	29279	PCPK24	Picacho Peak: Picacho Peak	32.933	-114.633	280 m	110	40	12
37019	29280	PCPK25	Picacho Peak: Picacho Peak	32.933	-114.633	280 m	0	0	12
37020	29281	PCPK26	Picacho Peak: Picacho Peak	32.933	-114.633	280 m	9090	150	7
37021	29282	PCPK5B	Picacho Peak: Picacho Peak	32.967	-114.650	270 m	9380	300	9
37022	29283	PCPK6B	Picacho Peak: Picacho Peak	32.967	-114.650	280 m	9590	190	13
37023	29284	PCPK7	Picacho Peak: Picacho Peak	32.933	-114.633	274 m	0	0	12
37024	29285	PCPK8C	Picacho Peak: Picacho Peak	32.933	-114.633	275 m	8110	160	8
37025	29286	PCPK9B	Picacho Peak: Picacho Peak	32.933	-114.633	275 m	7650	120	6
37026	29287	PATP1	Patterson Pass: Pilot Range	41.189	-114.011	2104 m	2390	30	6
37027	29288	Raven1b	Raven Cave: Pilot Range	40.939	-114.086	1510 m	12050	70	5
37028	29289	Raven1c	Raven Cave: Pilot Range	40.939	-114.086	1510 m	12910	50	5
37029	29290	AL1A	Ajo Loop: Puerto Blanco Mountains	31.967	-112.783	550 m	5240	90	12
37030	29291	AL1D	Ajo Loop: Puerto Blanco Mountains	31.967	-112.783	550 m	7970	130	19
37031	29292	AL1G	Ajo Loop: Puerto Blanco Mountains	31.967	-112.783	550 m	7560	170	13
37032	29293	AL2B	Ajo Loop: Puerto Blanco Mountains	31.967	-112.783	550 m	30	50	9
37033	29294	AL2C	Ajo Loop: Puerto Blanco Mountains	31.967	-112.783	550 m	130	50	14
37034	29295	AL3A	Ajo Loop: Puerto Blanco Mountains	31.967	-112.783	550 m	990	50	19
37035	29296	AL4	Ajo Loop: Puerto Blanco Mountains	31.967	-112.783	550 m	980	70	16
37036	29297	AL5B	Ajo Loop: Puerto Blanco Mountains	31.967	-112.783	535 m	3480	80	11
37037	29298	AL6B	Ajo Loop: Puerto Blanco Mountains	31.967	-112.783	550 m	3220	100	14
37038	29299	AL6C	Ajo Loop: Puerto Blanco Mountains	31.967	-112.783	550 m	3400	100	18
37039	29300	CP1A	Cholla Pass: Puerto Blanco Mountains	31.983	-112.800	605 m	10540	250	10
37040	29301	CP1B	Cholla Pass: Puerto Blanco Mountains	31.983	-112.800	605 m	9070	170	13
37041	29302	CP1C	Cholla Pass: Puerto Blanco Mountains	31.983	-112.800	605 m	8790	210	7
37042	29303	CP2	Cholla Pass: Puerto Blanco Mountains	31.983	-112.800	590 m	3440	90	21
37043	29304	TP1	Twin Peaks-AZ: Puerto Blanco Mountains	31.967	-112.783	565 m	14120	260	11
37044	29305	TP2	Twin Peaks-AZ: Puerto Blanco Mountains	31.967	-112.783	580 m	2340	70	19
37045	29306	TP3	Twin Peaks-AZ: Puerto Blanco Mountains	31.967	-112.783	550 m	2160	60	12
37046	29307	TP4	Twin Peaks-AZ: Puerto Blanco Mountains	31.967	-112.783	555 m	1910	50	19
37047	29308	TP5	Twin Peaks-AZ: Puerto Blanco Mountains	31.967	-112.783	560 m	9720	460	14
37048	29309	TP6	Twin Peaks-AZ: Puerto Blanco Mountains	31.967	-112.783	580 m	7580	100	15
37049	29310	TP7	Twin Peaks-AZ: Puerto Blanco Mountains	31.967	-112.783	565 m	9860	180	11
37050	29311	QM1	Quitman Mountains: Quitman Mountains	31.133	-105.400	1430 m	10910	170	12
37051	29312	CT1(1)	Canyon Two - top layer: SE Sheep Range	36.485	-115.246	1800 m	3310	100	13
37052	29313	CT1(2)	Canyon Two - bottom layer: SE Sheep Range	36.485	-115.246	1800 m	1990	70	17
37053	29314	FLM1	Flaherty Mesa: SE Sheep Range	36.483	-115.250	1770 m	20390	340	6
37054	29315	FLM2	Flaherty Mesa: SE Sheep Range	36.495	-115.265	1720 m	18790	280	11
37055	29316	PH1(1)	Penthouse: SE Sheep Range	36.467	-115.250	1600 m	8100	120	12
37056	29317	PH2(1)	Penthouse: SE Sheep Range	36.467	-115.250	1580 m	28960	2000	10
37057	29318	PH2(2)	Penthouse: SE Sheep Range	36.467	-115.250	1580 m	11550	150	11
37058	29319	PH3(3)	Penthouse: SE Sheep Range	36.467	-115.250	1600 m	20880	370	10
37059	29320	SOC1(3)	South Crest: SE Sheep Range	36.483	-115.250	1990 m	25200	900	13
37060	29321	SOC1(4)2	South Crest: SE Sheep Range	36.483	-115.250	1990 m	21700	500	18
37061	29322	WW1A	Willow Wash: SE Sheep Range	36.466	-115.248	1500 m	22420	720	9
37062	29323	WW2	Willow Wash: SE Sheep Range	36.468	-115.250	1535 m	4125	90	15
37063	29324	WW4A	Willow Wash: SE Sheep Range	36.468	-115.251	1585 m	21350	420	8
37064	29325	WW4B	Willow Wash: SE Sheep Range	36.468	-115.251	1585 m	9820	110	16
37065	29326	WW4C(1)	Willow Wash: SE Sheep Range	36.468	-115.251	1585 m	24400	760	14
37066	29327	WW4C(2)	Willow Wash: SE Sheep Range	36.468	-115.251	1585 m	19020	750	10
37067	29328	WW4D	Willow Wash: SE Sheep Range	36.468	-115.251	1585 m	17700	740	8
37068	29329	BDR3	Blue Diamond Road: SE Spring Range	36.033	-115.383	1050 m	15040	650	17
37069	29330	BB1C	Big Boy Canyon: Sacramento Mountains	32.833	-105.917	1555 m	2770	100	21
37070	29331	DC1	Dog Canyon: Sacramento Mountains	32.833	-105.917	1615 m	360	90	26
37071	29332	MC1A	Marble Canyon: Sacramento Mountains	32.833	-105.917	1580 m	4540	150	23
37072	29333	MC1C	Marble Canyon: Sacramento Mountains	32.833	-105.917	1580 m	1760	100	13
37073	29334	MC2	Marble Canyon: Sacramento Mountains	32.833	-105.917	1585 m	2350	160	20
37074	29335	MC3A	Marble Canyon: Sacramento Mountains	32.833	-105.917	1555 m	7350	240	12
37075	29336	MC3B	Marble Canyon: Sacramento Mountains	32.833	-105.917	1555 m	9780	440	15
37076	29337	MC4B	Marble Canyon: Sacramento Mountains	32.833	-105.917	1690 m	3300	110	20
37077	29338	MC5	Marble Canyon: Sacramento Mountains	32.833	-105.917	1690 m	2180	120	20
37078	29339	SA1	San Andres Canyon: Sacramento Mountains	32.833	-105.917	1555 m	430	100	19
37079	29340	SA2	San Andres Canyon: Sacramento Mountains	32.833	-105.917	1585 m	10590	400	14
37080	29341	SA3	San Andres Canyon: Sacramento Mountains	32.833	-105.917	1585 m	9640	330	15
37081	29342	RC1C	Rhodes Canyon: San Andres Mountains	33.183	-106.650	1705 m	10290	210	21
37082	29343	RC2A	Rhodes Canyon: San Andres Mountains	33.183	-106.650	1705 m	4340	150	21
37083	29344	RC2D	Rhodes Canyon: San Andres Mountains	33.183	-106.650	1705 m	3420	170	21
37084	29345	RC3A	Rhodes Canyon: San Andres Mountains	33.183	-106.600	1700 m	9110	220	17
37085	29346	RC4	Rhodes Canyon: San Andres Mountains	33.183	-106.600	1700 m	6330	90	22
37086	29347	RC5B	Rhodes Canyon: San Andres Mountains	33.183	-106.600	1700 m	3920	120	21
37087	29348	RC6A	Rhodes Canyon: San Andres Mountains	33.183	-106.600	1700 m	2260	130	25
37088	29349	RC6B	Rhodes Canyon: San Andres Mountains	33.183	-106.600	1700 m	6950	150	20
37089	29350	TT1	Tip Top Spring: San Andres Mountains	33.183	-106.750	1465 m	2400	110	26
37090	29351	TT2A	Tip Top Spring: San Andres Mountains	33.183	-106.750	1465 m	10900	160	16
37091	29352	TT2B	Tip Top Spring: San Andres Mountains	33.183	-106.750	1465 m	11010	340	21
37092	29353	TT3	Tip Top Spring: San Andres Mountains	33.183	-106.750	1465 m	2270	70	32
37093	29354	COR1B	City of Rocks: Sawtooth Mountains	42.134	-113.671	1826 m	2270	30	6
37094	29355	VV3	Valleyview Cave: Schell Creek Range	39.500	-114.717	2350 m	6250	150	8
37095	29356	ROBRST1C	Robbers Roost: Scodie Mountains	35.600	-117.950	1130 m	13800	400	11
37096	29357	ROBRST1D	Robbers Roost: Scodie Mountains	35.600	-117.950	1130 m	12820	400	8
37097	29358	ROBRST2A	Robbers Roost: Scodie Mountains	35.600	-117.950	1130 m	12960	270	13
37098	29359	SB1A	Sierra Bacha: Sierra Bacha	29.833	-112.475	200 m	9970	150	22
37099	29360	SB1B	Sierra Bacha: Sierra Bacha	29.833	-112.475	200 m	9270	160	22
37100	29361	SB1C	Sierra Bacha: Sierra Bacha	29.833	-112.475	200 m	9670	170	23
37101	29362	SB1D	Sierra Bacha: Sierra Bacha	29.833	-112.475	200 m	2330	70	21
37102	29363	SB1E	Sierra Bacha: Sierra Bacha	29.833	-112.475	200 m	2585	85	26
37103	29364	SB1F	Sierra Bacha: Sierra Bacha	29.833	-112.475	200 m	2765	70	29
37104	29365	SB1H	Sierra Bacha: Sierra Bacha	29.833	-112.475	200 m	3830	100	28
37105	29366	SB1J	Sierra Bacha: Sierra Bacha	29.833	-112.475	200 m	5340	220	25
37106	29367	SB2C	Sierra Bacha: Sierra Bacha	29.833	-112.475	200 m	0	0	21
37107	29368	SB2F	Sierra Bacha: Sierra Bacha	29.833	-112.475	200 m	0	0	28
37108	29369	SB3	Sierra Bacha: Sierra Bacha	29.833	-112.475	100 m	320	65	34
37109	29370	GUADC100B	Guadalupe Canyon: Sierra Juarez	32.167	-115.763	200 m	3545	15	7
37110	29371	GUADC13	Guadalupe Canyon: Sierra Juarez	32.168	-115.745	159 m	8410	20	11
37111	29372	GUADC16A	Guadalupe Canyon: Sierra Juarez	32.169	-115.743	155 m	14235	30	11
37112	29373	GUADC18	Guadalupe Canyon: Sierra Juarez	32.169	-115.747	165 m	9530	20	10
37113	29374	GUADC1A	Guadalupe Canyon: Sierra Juarez	32.167	-115.763	200 m	18000	70	8
37114	29375	GUADC1B	Guadalupe Canyon: Sierra Juarez	32.167	-115.763	200 m	17965	40	8
37115	29376	GUADC23C	Guadalupe Canyon: Sierra Juarez	32.169	-115.746	150 m	14690	45	10
37116	29377	GUADC27	Guadalupe Canyon: Sierra Juarez	32.169	-115.747	160 m	735	20	12
37117	29378	GUADC28A	Guadalupe Canyon: Sierra Juarez	32.164	-115.759	289 m	7755	20	12
37118	29379	GUADC3	Guadalupe Canyon: Sierra Juarez	32.163	-115.759	259 m	9660	20	12
37119	29380	GUADC30B	Guadalupe Canyon: Sierra Juarez	32.162	-115.760	251 m	13155	25	9
37120	29381	GUADC31	Guadalupe Canyon: Sierra Juarez	32.167	-115.758	245 m	10000	20	8
37121	29382	GUADC32	Guadalupe Canyon: Sierra Juarez	32.163	-115.760	230 m	6800	15	10
37122	29383	GUADC33B	Guadalupe Canyon: Sierra Juarez	32.163	-115.760	247 m	19580	50	6
37123	29384	GUADC33C	Guadalupe Canyon: Sierra Juarez	32.163	-115.760	247 m	13325	25	9
37124	29385	GUADC33E	Guadalupe Canyon: Sierra Juarez	32.163	-115.760	247 m	19980	50	5
37125	29386	GUADC33F	Guadalupe Canyon: Sierra Juarez	32.163	-115.760	247 m	40930	560	8
37126	29387	GUADC34	Guadalupe Canyon: Sierra Juarez	32.169	-115.754	240 m	12530	25	6
37127	29388	GUADC41B	Guadalupe Canyon: Sierra Juarez	32.160	-115.754	249 m	13445	25	11
37128	29389	GUADC48A	Guadalupe Canyon: Sierra Juarez	32.163	-115.767	275 m	13805	25	8
37129	29390	GUADC50A	Guadalupe Canyon: Sierra Juarez	32.167	-115.756	290 m	29270	140	6
37130	29391	GUADC50B	Guadalupe Canyon: Sierra Juarez	32.167	-115.756	290 m	54400	2900	6
37131	29392	GUADC50C	Guadalupe Canyon: Sierra Juarez	32.167	-115.756	290 m	52801	0	6
37132	29393	GUADC50D	Guadalupe Canyon: Sierra Juarez	32.167	-115.756	290 m	54001	0	8
37133	29394	GUADC51B	Guadalupe Canyon: Sierra Juarez	32.167	-115.758	254 m	12510	25	9
37134	29395	GUADC57B	Guadalupe Canyon: Sierra Juarez	32.171	-115.763	195 m	3935	15	14
37135	29396	GUADC57C	Guadalupe Canyon: Sierra Juarez	32.171	-115.763	195 m	9265	20	10
37136	29397	GUADC78	Guadalupe Canyon: Sierra Juarez	32.163	-115.759	265 m	4125	15	13
37137	29398	GUADC79A	Guadalupe Canyon: Sierra Juarez	32.163	-115.755	241 m	12610	25	8
37138	29399	GUADC79B	Guadalupe Canyon: Sierra Juarez	32.163	-115.755	241 m	4570	15	12
37139	29400	GUADC7A	Guadalupe Canyon: Sierra Juarez	32.168	-115.751	189 m	12440	25	9
37140	29401	GUADC8	Guadalupe Canyon: Sierra Juarez	32.170	-115.748	193 m	1755	15	11
37141	29402	GUADC84	Guadalupe Canyon: Sierra Juarez	32.160	-115.764	275 m	12955	25	12
37142	29403	GUADC92	Guadalupe Canyon: Sierra Juarez	32.147	-115.750	172 m	4400	15	10
37143	29404	GUADC94B	Guadalupe Canyon: Sierra Juarez	32.167	-115.759	224 m	2265	15	12
37144	29405	GUADC96	Guadalupe Canyon: Sierra Juarez	32.168	-115.753	211 m	10400	25	12
37145	29406	GUADC97A	Guadalupe Canyon: Sierra Juarez	32.167	-115.763	250 m	49500	1600	6
37146	29407	GUADC97B	Guadalupe Canyon: Sierra Juarez	32.167	-115.763	250 m	48900	1500	6
37147	29408	GUADC97C	Guadalupe Canyon: Sierra Juarez	32.167	-115.763	250 m	35400	280	6
37148	29409	GUADC97D	Guadalupe Canyon: Sierra Juarez	32.167	-115.763	250 m	32330	200	10
37149	29410	GUADC98B	Guadalupe Canyon: Sierra Juarez	32.167	-115.763	250 m	53400	2600	10
37150	29411	GUADC99	Guadalupe Canyon: Sierra Juarez	32.167	-115.763	200 m	5775	15	13
37151	29412	CANB610	Canada de los Burros: Sierra San Pedro MxE1rtir	31.142	-115.428	707 m	6577	46	8
37152	29413	CANB611	Canada de los Burros: Sierra San Pedro MxE1rtir	31.142	-115.428	690 m	21660	220	9
37153	29414	CANB614A	Canada de los Burros: Sierra San Pedro MxE1rtir	31.142	-115.428	729 m	1808	35	14
37154	29415	CANB614B	Canada de los Burros: Sierra San Pedro MxE1rtir	31.142	-115.428	729 m	1539	39	7
37155	29416	CANB621	Canada de los Burros: Sierra San Pedro MxE1rtir	31.142	-115.426	709 m	1450	34	9
37156	29417	CANB622	Canada de los Burros: Sierra San Pedro MxE1rtir	31.143	-115.429	740 m	4942	42	7
37157	29418	CANB623A	Canada de los Burros: Sierra San Pedro MxE1rtir	31.142	-115.428	754 m	5314	42	5
37158	29419	CANB623B	Canada de los Burros: Sierra San Pedro MxE1rtir	31.142	-115.428	754 m	5290	45	7
37159	29420	CANB642	Canada de los Burros: Sierra San Pedro MxE1rtir	31.141	-115.427	718 m	5627	46	10
37160	29421	CAND601	Canada el Diablito: Sierra San Pedro MxE1rtir	31.059	-115.357	899 m	5390	61	8
37161	29422	CAND625	Canada el Diablito: Sierra San Pedro MxE1rtir	31.059	-115.357	893 m	4282	42	10
37162	29423	CAND626	Canada el Diablito: Sierra San Pedro MxE1rtir	31.058	-115.356	893 m	1644	37	11
37163	29424	DWC628	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.938	-115.254	722 m	7970	52	10
37164	29425	DWC629A	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.938	-115.255	680 m	8960	55	11
37165	29426	DWC629B	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.938	-115.255	680 m	8890	59	8
37166	29427	DWC630	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.936	-115.256	790 m	7480	56	9
37167	29428	DWC631	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.939	-115.260	647 m	4909	41	7
37168	29429	DWC644A	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.937	-115.255	692 m	8050	53	9
37169	29430	DWC644C	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.937	-115.255	692 m	5649	45	13
37170	29431	DWC646B	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.938	-115.255	673 m	6852	43	10
37171	29432	DWC646C	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.938	-115.255	673 m	9210	68	8
37172	29433	DWC648A	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.937	-115.259	692 m	583	30	15
37173	29434	DWC943	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.941	-115.257	689 m	4320	51	7
37174	29435	DWC945B	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.941	-115.257	689 m	22750	180	6
37175	29436	DWC945C	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.941	-115.257	689 m	28590	340	5
37176	29437	DWC946	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.941	-115.257	689 m	26180	310	6
37177	29438	DWC950	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.939	-115.260	758 m	10210	58	11
37178	29439	DWC959B	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.942	-115.262	700 m	11650	78	8
37179	29440	DWC972A	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.943	-115.261	745 m	12330	70	6
37180	29441	DWC985	Driftwood Canyon: Sierra San Pedro MxE1rtir	30.942	-115.258	720 m	19410	120	5
37181	29442	WFC963	Waterfall Canyon: Sierra San Pedro MxE1rtir	30.943	-115.253	705 m	11740	67	9
37182	29443	WFC970A	Waterfall Canyon: Sierra San Pedro MxE1rtir	30.934	-115.253	650 m	7870	53	9
37183	29444	WFD951A	Waterfall Divide: Sierra San Pedro MxE1rtir	30.935	-115.252	648 m	9730	60	15
37184	29445	WFD951C	Waterfall Divide: Sierra San Pedro MxE1rtir	30.935	-115.252	648 m	9860	60	12
37185	29446	SKB1	Skunkbush Shelter: Silver Island Mountains	40.861	-113.943	1417 m	580	30	7
37186	29447	SIC2c	Silver Island Canyon: Silver Island Range	40.956	-113.770	1785 m	4670	30	5
37187	29448	WP4	Wolcott Peak: Silverbell Mountains	32.450	-111.467	862 m	5350	100	10
37188	29449	WP5	Wolcott Peak: Silverbell Mountains	32.450	-111.467	862 m	12130	500	36
37189	29450	AC2A	Arch Cave: Snake Range	39.283	-114.083	1980 m	34040	5400	7
37190	29451	AC4	Arch Cave: Snake Range	39.283	-114.083	1980 m	2400	100	9
37191	29452	AC6	Arch Cave: Snake Range	39.283	-114.083	1980 m	29920	2000	6
37192	29453	AC8	Arch Cave: Snake Range	39.283	-114.083	1980 m	7350	250	15
37193	29454	AC9	Arch Cave: Snake Range	39.283	-114.083	1980 m	3510	230	8
37194	29455	CH1A	Council Hall Cave: Snake Range	39.333	-114.100	2040 m	6120	80	8
37195	29456	CH1B	Council Hall Cave: Snake Range	39.333	-114.100	2040 m	4220	60	8
37196	29457	LC1	Ladder Cave: Snake Range	39.350	-114.083	2060 m	11200	200	7
37197	29458	LC2A	Ladder Cave: Snake Range	39.350	-114.083	2060 m	27280	970	11
37198	29459	LC2C	Ladder Cave: Snake Range	39.350	-114.083	2060 m	13100	210	9
37199	29460	LC3	Ladder Cave: Snake Range	39.350	-114.083	2060 m	13230	110	9
37200	29461	LC4	Ladder Cave: Snake Range	39.350	-114.083	2060 m	12100	150	9
37201	29462	LC6	Ladder Cave: Snake Range	39.350	-114.083	2060 m	11080	115	6
37202	29463	LC7	Ladder Cave: Snake Range	39.350	-114.083	2060 m	31030	1900	8
37203	29464	LCMOD	Ladder Cave: Snake Range	39.350	-114.083	2060 m	0	0	5
37204	29465	OM1C	Old Man Cave: Snake Range	39.167	-114.133	2200 m	9960	210	6
37205	29466	SC2	Smith Creek Cave: Snake Range	39.350	-114.083	1950 m	10450	290	8
37206	29467	SC3	Smith Creek Cave: Snake Range	39.350	-114.083	1950 m	11650	280	7
37207	29468	SC4	Smith Creek Cave: Snake Range	39.350	-114.083	1950 m	12235	395	6
37208	29469	SV2	Streamview Rockshelter: Snake Range	39.333	-114.100	1860 m	17350	435	10
37209	29470	LT	Lava Tube: Snake River Plain	43.559	-112.597	1640 m	5690	90	12
37210	29471	LTM17	Lava Tube: Snake River Plain	43.559	-112.597	1640 m	2560	125	8
37211	29472	LTM18	Lava Tube: Snake River Plain	43.559	-112.597	1640 m	280	110	7
37212	29473	LTM25	Lava Tube: Snake River Plain	43.584	-112.632	1596 m	1800	90	9
37213	29474	TB	Twin Butte: Snake River Plain	43.500	-112.683	1690 m	1620	90	9
37214	29475	GA1	Garrison: Snake Valley	38.950	-114.050	1640 m	12230	180	8
37215	29476	SPC1(1)	Specter Range: Specter Range	36.642	-116.083	1040 m	300	40	19
37216	29477	SPC1(2)	Specter Range: Specter Range	36.642	-116.083	1040 m	100	200	20
37217	29478	SPC2(10)	Specter Range: Specter Range	36.671	-116.209	1190 m	29140	310	7
37218	29479	SPC2(11)1	Specter Range: Specter Range	36.671	-116.209	1190 m	32260	2800	12
37219	29480	SPC2(11)2	Specter Range: Specter Range	36.671	-116.209	1190 m	32100	1400	10
37220	29481	SPC2(6)	Specter Range: Specter Range	36.671	-116.209	1190 m	25900	300	8
37221	29482	SPC2MOD	Specter Range: Specter Range	36.671	-116.209	1190 m	0	0	17
37222	29483	SPC3A1	Specter Range: Specter Range	36.676	-116.208	1100 m	20200	1800	13
37223	29484	SPC3B	Specter Range: Specter Range	36.676	-116.208	1100 m	28460	2200	13
37224	29485	DG1a	Devils Gate UT: Stansbury Range/Onaqui Mountains	40.347	-112.604	1825 m	12370	60	6
37225	29486	OJC	Oregon Jack Creek: Thompson Plateau	50.639	-121.481	1200 m	1150	80	8
37226	29487	GT3	Gatecliff Shelter: Toquima Range	39.000	-116.783	2319 m	3740	140	5
37227	29488	GT5	Gatecliff Shelter: Toquima Range	39.000	-116.783	2319 m	0	26	8
37228	29489	GT81B	Gatecliff Shelter: Toquima Range	39.000	-116.783	2319 m	9000	150	5
37229	29490	GTMC1A	Mill Canyon: Toquima Range	39.000	-116.783	2319 m	1720	180	6
37230	29491	GTMC2	Mill Canyon: Toquima Range	39.000	-116.783	2319 m	4790	170	7
37231	29492	HARTM2(2)2	Hart Mine: Trigo Mountains	33.288	-114.609	220 m	0	0	6
37232	29493	TM3	Tucson Mountains: Tucson Mountains	32.317	-111.200	738 m	21000	700	5
37233	29494	TWPK2B	Twin Peaks: Twin Peaks	40.237	-113.929	1585 m	12250	60	7
37234	29495	WCM1	Wild Cow Mesa: Uncompahgre Plateau	38.384	-108.635	1790 m	4465	20	6
37235	29496	PARC1B	Parleys Canyon: Wasatch Range	40.730	-111.528	1588 m	1880	50	5
37236	29497	LOC1	Logan Canyon: Wasatch Range/Bear River Range	41.796	-111.642	1640 m	3970	30	6
37237	29498	LOC2A	Logan Canyon: Wasatch Range/Bear River Range	41.796	-111.642	1640 m	2010	30	7
37238	29499	WAM13A1	Waterman Mountains: Waterman Mountains	32.350	-111.458	795 m	22450	640	10
37239	29500	WAM1A	Waterman Mountains: Waterman Mountains	32.350	-111.458	795 m	2600	40	19
37240	29501	WAM1B	Waterman Mountains: Waterman Mountains	32.350	-111.458	795 m	12690	150	8
37241	29502	WAM1D	Waterman Mountains: Waterman Mountains	32.350	-111.458	795 m	12530	140	15
37242	29503	WAM1E	Waterman Mountains: Waterman Mountains	32.350	-111.458	795 m	1320	45	26
37243	29504	WAM9A1	Waterman Mountains: Waterman Mountains	32.350	-111.458	795 m	22380	380	10
37244	29505	WAM9A2	Waterman Mountains: Waterman Mountains	32.350	-111.458	795 m	11470	170	14
37245	29506	WAM9B	Waterman Mountains: Waterman Mountains	32.350	-111.458	795 m	9920	130	20
37246	29507	BASIN1	Basin Canyon: West Central Sheep Range	36.705	-115.266	1635 m	15610	260	10
37247	29508	BASIN2A	Basin Canyon: West Central Sheep Range	36.704	-115.267	1630 m	9365	320	12
37248	29509	BASIN2B	Basin Canyon: West Central Sheep Range	36.704	-115.267	1630 m	19200	580	7
37249	29510	DA1	Desert Almond Canyon: Western Grand Canyon	36.117	-113.933	490 m	10100	200	12
37250	29511	DA10	Desert Almond Canyon: Western Grand Canyon	36.117	-113.900	635 m	12650	380	10
37251	29512	DA3	Desert Almond Canyon: Western Grand Canyon	36.117	-113.933	520 m	11190	150	8
37252	29513	DA4	Desert Almond Canyon: Western Grand Canyon	36.117	-113.933	585 m	11990	490	12
37253	29514	DA5	Desert Almond Canyon: Western Grand Canyon	36.117	-113.933	565 m	10450	420	13
37254	29515	DA6	Desert Almond Canyon: Western Grand Canyon	36.117	-113.933	570 m	10910	450	16
37255	29516	DA8	Desert Almond Canyon: Western Grand Canyon	36.117	-113.933	575 m	8850	150	8
37256	29517	DA9	Desert Almond Canyon: Western Grand Canyon	36.117	-113.933	585 m	0	0	10
37257	29518	FRTPB	Rampart Cave: Western Grand Canyon	36.100	-113.933	535 m	16330	270	15
37258	29519	IC1	Iceberg Canyon: Western Grand Canyon	36.183	-114.050	425 m	11010	400	11
37259	29520	LAYPB	Rampart Cave: Western Grand Canyon	36.100	-113.933	535 m	0	0	11
37260	29521	LTWL	Rampart Cave: Western Grand Canyon	36.100	-113.933	535 m	0	0	7
37261	29522	MG1	Muav Gate Canyon: Western Grand Canyon	36.100	-113.933	440 m	12430	550	10
37262	29523	NEC1	Needle Eye Canyon: Western Grand Canyon	36.117	-113.933	550 m	9720	260	14
37263	29524	RFCRK	Rampart Cave: Western Grand Canyon	36.100	-113.933	535 m	13510	190	5
37264	29525	ST035	Rampart Cave: Western Grand Canyon	36.100	-113.933	535 m	12230	350	9
